#front|back
弃|[qì] (放棄 fàngqì, 拋棄 pāoqì) abandon, give up
烦|[fán] be vexed; 麻煩 máfan trouble, bother; 不耐煩 bú nàifán impatient
糊|[hú] paste; 糊塗 hútu muddled<br /><br />[hū] plaster<br /><br />[hù] paste
犹|[yóu] still, yet; 猶豫 yóuyù hesitate; 猶如 yóurú as if
税|[shuì] tax
培|[péi] 培養 foster, train, develop; 培育 cultivate, breed
抵|[dǐ] support; (抵抗 dǐkàng) resist
僧|[sēng] monk
锋|[fēng] 鋒利 sharp; 沖鋒 charge, assault; 先鋒 vanguard
乃|[nǎi] be, so, only then, you
遥|[yáo] distant, remote; long
摩|[mó] 按摩 ànmó massage; 摩擦 mócā rub; friction<br /><br />[mā] 摩挲 māsa gently stroke, smooth rub, massage
坦|[tǎn] 平坦 level; 坦然 calm; 坦克 tank
後|[hòu] after
眉|[méi] eyelash; 眉頭 brows; 眉毛 eyebrow; 眉目 looks
餐|[cān] meal
惯|[guàn] be used to; 習慣 xíguàn be used to, habit, custom
凭|[píng] lean on, based on, (= 不論 búlùn) no matter
冠|[guān] hat, crown<br /><br />[guàn] first place; 冠軍 guànjūn champion
抬|[tái] lift, raise, carry
碰|[pèng] bump into; 碰見 happen to meet
币|[bì] money, currency; 硬幣 coin; 人民幣 rénmínbì RMB.
启|[qǐ] open; start; enlighten; 啟發 arouse, inspire
码|[mǎ] {classifier for cloth, happenings, etc.}>; 兩碼事 liǎng mǎ shì two entirely differeint things/matters; 碼頭 mǎtou wharf, dock; 號碼 hàomǎ (serial) number, code
冒|[mào] emit, risk, pretend to be, {family name}>; 感冒 catch a cold
汗|[hàn] (汗水 hànshuǐ) sweat, perspiration<br /><br />[hán] 可汗 kèhán
俗|[sú] common, rustic, vulgar, custom; 俗話 proverb, saying
灰|[huī] ash, dust, grey, disheartened
督|[dū] 監督 jiāndū supervise
穷|[qióng] poor; 無窮 wúqióng infinite
颇|[pō] quite, rather
倾|[qīng] lean; 傾向 tendency, prefer; 傾斜 slant
尖|[jiān] point, tip; 尖銳 jiānruì sharp
韩|[Hán] {family name}>; (old name for Korea)
贸|[mào] 貿易 màoyì trade
仿|[fǎng] resemble, be like, (=模仿 mófǎng) imitate, copy; 仿佛 seem; 仿造 copy
孤|[gū] alone; 孤兒 orphan; 孤立 isolated; 孤獨 lonely
飘|[piāo] float in the air, flutter; 飄揚 flutter, wave
漫|[màn] overflow; 漫長 endless; 浪漫 làngmàn {loan}> romantic
予|[yǔ] (=予以 yǔyǐ, =給予 jǐyǔ) give, grant<br /><br />[yú] {archaic}> (=吾 wú) I, me
紫|[zǐ] purple, violet
侧|[cè] side<br /><br />[zhāi] 側歪 zhāiwai slant
沿|[yán] along; 沿海 yánhǎi coastal; 沿兒 yánr water's edge
拔|[bá] raise, pull; 提拔 promote; 海拔 elevation
袖|[xiù] (袖子) sleeve; 領袖 leader; 袖珍 pocket-sized; 短袖 duǎnxiù T-shirt
梁|[liáng] bridge, roof beam; 橋梁 bridge; 脊梁骨 backbone
赏|[shǎng] reward, admire; 欣賞 xīnshǎng enjoy, appreciate
幕|[mù] curtain; act (of play); 屏幕 píngmù screen
壁|[bì] wall, cliff; 墻壁 qiángbì wall (la pared)
旦|[dàn] {archaic}> dawn; 一旦 in one day; once; 元旦 New Year's Day
晨|[chén] (早晨 zǎochen) morning
纯|[chún] (純潔 chúnjié) pure; (單純 dānchún) simple
闭|[bì] shut
凉|[liáng] cool, cold<br /><br />[liàng] make cool
扫|[sǎo] sweep; 打掃 dǎsǎo clean up<br /><br />[sào] 掃帚 sàozhou broom
尤|[yóu] fault; outstanding; 尤其 yóuqí especially
炮|[pào] cannon; 炮彈 shell<br /><br />[bāo] quick-fry<br /><br />[páo] 炮制 concoct
碗|[wǎn] bowl
贴|[tiē] stick, paste, glue, stay close to
插|[chā] insert, stick in; 插頭 plug
滚|[gǔn] roll, boil
缘|[yuán] 緣故 cause, reason; 邊緣 edge; 絕緣 insulate
寺|[sì] temple, Buddhist monastery
贝|[bèi] shellfish; cowrie; (money); 貝殼 bèiké shell<br /><br />{Compare with 見 jiàn see}
润|[rùn] 濕潤 shīrùn moist; 利潤 lìrùn profit; 潤滑 rùnhuá lubricate
氏|[shì] surname, family name, (=氏族 shìzú) clan<br /><br />[zhī] 月氏 Yuèzhī Indo-Scyths (nomadic people in Central Asia)
冬|[dōng] (=冬天 dōngtiān, =冬季 dōngjì) winter; 冬眠 dōngmián hibernation; 春夏秋冬 chūnxiàqiūdōng the four seasons
扩|[kuò] 擴大 kuòdà enlarge, expand
栏|[lán] fence, railing
荒|[huāng] desolate, wasteland, famine; 荒謬 huāngmiù absurd
哲|[zhé] 哲學 zhéxué philosophy
逼|[bī] force, compel; close in on
吓|[xià] frighten, scare<br /><br />[hè] (=恐嚇 kǒnghè) threaten, {interj.}>
堆|[duī] pile, heap<br /><br />[zuī] 歸裏包堆 guīlibāozuī altogether, all in all
撞|[zhuàng] collide, run into
郎|[láng] young man; 新郎 bridegroom. {family name}><br /><br />[làng] 屎殼郎
俩|[liǎ] two, both; 我們倆 wǒmen liǎ the two of us<br /><br />[liǎng] 伎倆 jìliǎng trick, intrigue, maneuver, skill, dexterity, craft
蓝|[lán] (藍色) blue
闲|[xián] idle, free time; 閑話 digression, complaint
辛|[xīn] suffering; 辛苦 xīnkǔ work hard
镜|[jìng] (=鏡子 jìngzi) mirror, lens; 眼鏡 yǎnjìng glasses
陪|[péi] (=陪同 péitóng) accompany; 陪嫁 péijià dowry
骑|[qí] ride (horse/bike)<br /><br />[jì] 乘騎 chéngjì saddle horse; rider
蛋|[dàn] egg; 雞蛋 chicken egg; 蛋白質 protein
促|[cù] urge; urgent; 促進 cùjìn promote; 促使 cùshǐ impel, urge
羊|[yáng] sheep; 山羊 shānyáng goat; 羊年 yángnián year of the Sheep = 8th year
宜|[yí] (=適宜 shìyí) suitable<br /><br />[yi] 便宜 piányi cheap
嘛|[ma] {particle for persuation}><br /><br />[má] {interrogative particle}> (=嗎 ma)
颜|[yán] 顏色 yánsè colour; 顏面 yánmiàn face
贫|[pín] (=貧苦 pínkù, =貧窮 píngqióng) poor
幅|[fú] width of cloth, size, {classifier for cloth, paintings etc.}>; 一幅畫 a picture
驻|[zhù] stay, halt, be stationed
萍|[píng] (=浮萍 fúpíng) duckweed
污|[wū] foul; 汙染 wūrǎn pollution
杰|[jié] 傑出 outstanding; 傑作 masterpiece
扑|[pū] pounce on; flap wings; 撲滅 pūmiè extinguish; 撲克 pūkè {loan}> Poker
壮|[zhuàng] robust, magnificent; 壯麗 majestic; 壯族
萨|[sà] 菩薩 púsà bodhisattva, benevolent being, {family name}>
刑|[xíng] punishment
忧|[yōu] worry, grieve; 憂郁 yōuyù sad; 憂慮 worry about
貌|[mào] (面貌) appearance; 禮貌 polite
狱|[yù] lawsuit; (監獄 jiānyù) prison, jail
塞|[sāi] fill in, stuff, cork<br /><br />[sè] (=堵塞 dǔsè) block up, obstruct<br /><br />[sài] place of strategic importance, border pass
凤|[fèng] male phoenix (fabulous bird of good omen)
孔|[kǒng] hole; 孔子 Kǒngzǐ Confucius; 面孔 miànkǒng face
触|[chù] touch; 接觸 jiēchù get in touch; 觸角 antenna
恋|[liàn] 戀愛 love (as in love affair)
岂|[qǐ] (rhetorical adverb); 豈有此理 qǐyǒucǐlǐ What kind of reasoning is that?, Nonsence!
森|[sēn] (=森林 sēnlín) forest
繁|[fán] numerous; 繁殖 fánzhí breed; 繁榮 flourishing; 繁體字 fán tǐzì full forms of simplified characters
碎|[suì] smash to pieces
津|[jīn] ferry crossing, ford, saliva, sweat, moist, damp; 津津有味 jīnjīnyǒuwèi (to do someting) with pleasure, to be appetizing
侠|[xiá] 俠客 xiákè chivalrous warrior; 俠義 chivalrous
隆|[lóng] 隆重 lóngzhòng grand; 隆起 lóngqǐ swell<br /><br />[lōng] 轟隆隆 hōnglōnglōng tumble, roll
迟|[chí] tardy; 遲到 arrive late; 遲疑 hesitate; 推遲 put off<br /><br />[zhì] 遲旦 zhìdàn dawn, daybreak
辉|[huī] shine; 光輝 radiance, glory; 輝煌 huīhuáng brilliant
狠|[hěn] ruthless
析|[xī] 分析 fēnxī analyse
缩|[suō] shrink
穴|[xué] cave, hole, den, grave, acupuncture point
萧|[xiāo] desolate
怨|[yuàn] resentment, complain
磨|[mó] rub, wear down<br /><br />[mò] mill, grind(stone)
伏|[fú] bend over, subside; 伏天 hot summer days; 起伏 rise and fall
辞|[cí] take leave; diction, poetry, language
泥|[ní] mud; 泥土 soil<br /><br />[nì] putty
龄|[líng] (年齡) age; duration
径|[jìng] path, way; (直徑 zhíjìng) diameter; 途徑 tújìng channel, way, through
鼻|[bí] (=鼻子 bízi) nose; 鼻孔 bíkǒng nostril
赖|[lài] rely; hang around; blame falsely; deny error
仰|[yǎng] face upward; 信仰 xìnyǎng (religious) faith
愤|[fèn] (=氣憤 qìfèn, =憤怒 fènnù) angry
慕|[mù] 羨慕 xiànmù envy; admire; 愛慕 àimù adore
俄|[é] very soon, suddenly; 俄國 ?guó Russia
映|[yìng] shine
询|[xún] 詢問 xúnwèn ask about, inquire
惨|[cǎn] tragic; savage
麦|[mài] wheat, etc; 麥片 màipiàn oatmeal; 麥克風 màikèfēng {loan}> microphone
宿|[sù] stay overnight, {family name}><br /><br />[xiǔ] {classifier for nights}>; 住一宿 zhù yì xiǔ stay one night<br /><br />[xiù] constellation in Chinese astronomy
倍|[bèi] times; 三倍 three times (as much)
粗|[cū] thick, rough, coarse
腾|[téng] jump, gallop, vacate; 沸騰 boiling<br /><br />[tēng] thump
稍|[shāo] (稍稍, 稍微) a little, a bit, slightly<br /><br />[shào] 稍息
截|[jié] cut, stop; section, length; 半截 half a section
染|[rǎn] to dye; catch (disease); 染料 dye; 汙染 pollution
乌|[wū] (=烏鴉 wūyā) crow, (=烏黑 wūhēi) black; 烏龜 wūguī tortoise<br /><br />{Compare with 馬 mǎ horse and 鳥 niǎo bird}
愈|[yù] heal, get better; 愈…愈… (like 越 yuè)
岗|[gǎng] mound, sentry<br /><br />[gāng] 花崗石 huāgāngshí granite<br /><br />[gàng] 崗口 gànkǒu delicious sweet
柳|[liǔ] willow
铺|[pū] spread, unfold; pave<br /><br />[pù] shop, store; plank bed; 臥鋪
涉|[shè] wade, ford, go through, involve; 幹涉 gānshè interfere
疾|[jí] (=疾病 jíbìng) illness; 疾苦 jíkǔ hardship
挡|[dǎng] ward off, block, gear (of car)<br /><br />[dàng] 摒擋 bìngdàng arrange, get ready
奉|[fèng] accept, offer; 奉命 receive orders; 奉承 flatter
踏|[tà] step on; 糟蹋 (=糟蹋 zāota) zāota ruin, waste, insult, affront<br /><br />[tā] (=塌 tā) collapse, sink, calm down
忠|[zhōng] faithful
伍|[wǔ] (=五 wǔ) five, {family name}>; 隊伍 duìwǔ troops
躲|[duǒ] hide (oneself), avoid, dodge
籍|[jí] book, registry, native place, membership; 國籍 guójí nationality
努|[nǔ] 努力 nǔlì try hard
朗|[lǎng] 爽朗 shuǎnglǎng, 明朗 bright and clear; 朗訟 recite
箱|[xiāng] box
裁|[cái] cut cloth or paper; reduce; decide; sanction
帐|[zhàng] curtain; 蚊帳 mosquito net; 帳篷 tent; account
兼|[jiān] double; simultaneously: 兼容 compatible
彼|[bǐ] 彼此 bǐcǐ each other
霞|[xiá] rosy clouds
猪|[zhū] pig; 豬年 zhūnián the year of the pig = the 12th year
悉|[xī] 熟悉 shúxī know well, be familiar with
扎|[zhā] prick<br /><br />[zhá] 掙紮 zhēngzhá struggle<br /><br />[zā] 包紮
劝|[quàn] advise
薄|[báo] thin<br /><br />[bó] slight; 薄弱 weak<br /><br />[bò] 薄荷 bòhe peppermint
筑|[zhù] build, construct; 建築學 architecture
俊|[jùn] handsome, pretty; 英俊 brilliant, talented
鞋|[xié] shoe
距|[jù] (距離 jùlí) distance
侵|[qīn] (=侵略 qīnlüè, =侵入 qīnrù) invade, intrude into
欣|[xīn] 欣賞 xīnshǎng enjoy
挤|[jǐ] squeeze; crowd; push, jostle; 擁擠 yōngjǐ crowded
媒|[méi] go-between, matchmaker; 媒介 medium, intermediary
吐|[tǔ] spit<br /><br />[tù] (嘔吐 ǒutù) vomit
魂|[hún] (靈魂 línghún) soul, spirit, mood
洁|[jié] (=純潔 chúnjié) pure, (=清潔 qīngjié) clean, sanitay; 潔白 jiébái pure white, spotless
枝|[zhī] branch<br /><br />[qí] (=歧 qí) fork, brach, divergent
盈|[yíng] full; 盈利 yínglì profit, have a surplus
阻|[zǔ] block; 阻止 zǔzhǐ prevent; 電阻 diànzǔ resistance
陷|[xiàn] pit, trap; cave in; 陷入 sink/fall into
甲|[jiǎ] helmet; 指甲 zhījia fingernail; 甲蟲 beetle<br /><br />{Compare with 申 shēn explain and 由 yóu from}
郑|[zhèng] {family name}>; 鄭重 zhèngzhòng serious, solemn
鸣|[míng] cry of birds, animals, insects; ring, sound; express
倘|[tǎng] (=倘若 tǎngruò) if, supposing
剩|[shèng] be left over, remain, (=剩余 shèngyú) surplus, left over, remain
颗|[kē] grain, small round object, {classifier for small round things}>; 一顆珠子 yì kē zhūzi one pearl
拖|[tuō] pull, drag; procrastinate
舒|[shū] stretch; 舒服 shūfu comfortable; 舒暢 shūchàng carefree
惠|[huì] 恩惠 ēnhuì favor, kindness; 賢惠 xiánhuì virtuous (女)
昏|[hūn] dusk, dark, to faint
振|[zhèn] shake, stimulate; 振動 vibration; 振奮 inspire
戒|[jiè] forbid; 戒嚴 jièyán enforce martial law; 戒指 jièzhi ring
丧|[sàng] lose (by death), lose (sth. important); 喪失 sàngshī forfeit<br /><br />[sāng] mourning; 喪事 sāngshì funeral arrangements
焦|[jiāo] burnt; (焦炭) coke; 焦急 jiāojí anxious; 焦點 focus
爬|[pá] crawl, climb<br /><br />[pā] 矮爬爬 ǎipāpā squat, short
凌|[líng] insult; encroach; draw near; 淩晨 língchén before dawn
慧|[huì] 智慧 zhìhuì wisdom
偶|[ǒu] (偶然 ǒurán) by chance, even number<br /><br />{Compare with 奇 jī odd}
晃|[huàng] (搖晃 yáohuang) shake, sway<br /><br />[huǎng] dazzle<br /><br />[huāng]
桃|[táo] (桃子) peach; 桃花 peach blossom; 櫻桃 yīngtáo cherry
赤|[chì] red, bare; 赤道 chìdào equator; 赤腳 chìjiǎo barefoot
烂|[làn] messy; 燦爛 cànlàn splendid<br /><br />[lān]
骗|[piàn] (欺騙) deceive; cheat, swindle; 騙局 hoax; 騙子 swindler
措|[cuò] arrange; 措施 cuòshī measure, step
页|[yè] page
凶|[xiōng] terrible; 兇惡 xiōng'è fiendish; 兇猛 xiōngměng ferocious
泰|[tài] peace, quiet; 泰國 Thailand; 泰山 Tàishān Mount Tai, something of great importance
尸|[shī] corpse, 屍體 shītǐ dead body
坡|[pō] slope, hillside; 坡度 pōdù slope, gradient
勒|[lēi] tie or strap tightly<br /><br />[lè] 勒索 lèsuǒ
疗|[liáo] treat, cure; 療法 therapy
塔|[tǎ] pagoda, tower<br /><br />[da] 泥圪塔; 樹圪塔
尘|[chén] (灰塵 huīchén) dust
躺|[tǎng] lie down
殊|[shū] 特殊 tèshū special, particular
慰|[wèi] 安慰 comfort, console; 慰問 express sympathy for
坛|[tán] 壇 altar, raised plot of ground; 壇 jar, jug
甘|[gān] sweet; 甘蔗 gānzhe sugarcane; 甘肅 Gānsù<br /><br />{Compare with 日 rì sun}
咬|[yǎo] bite; bark; pronounce
拒|[jù] resist; (拒絕 jùjué) refuse
彪|[biāo] young tiger
炸|[zhà] (爆炸 bàozhà) explode, blow up<br /><br />[zhá] deep fry
井|[jǐng] (water) well, {family name}>
崇|[chóng] worship, high, sublime
饮|[yǐn] drink<br /><br />[yìn] give animals water to drink
祝|[zhù] express good wishes; 慶祝 qìngzhù celebrate; 祝賀 zhùhè congratulate; 祝福 zhùfú invoke/give blessing
汪|[wāng] 汪汪 wāngwāng tearful, bow-wow; 汪洋 boundless (ocean)
牢|[láo] firm, durable; (牢房 láofáng) prison; 牢固 láogù sturdy
桂|[guì] laurel (bay) tree; 桂林 Guìlín
尾|[wěi] (=尾巴 wěiba) tail<br /><br />[yǐ] 後尾 hòuyǐ {colloquial}> end, behind
漂|[piāo] float<br /><br />[piào] 漂亮 paiòliang beautiful<br /><br />[piǎo] 漂白 piǎobái bleach
聊|[liáo] just, slightly; 無聊 wúliáo bored, silly; 聊天兒 liáotiānr chat, gossip
撒|[sā] cast, let go<br /><br />[sǎ] scatter, sprinkle
恰|[qià] (恰當 qiàdàng) appropriate, suitable; 恰好 qiàhǎo just right
凝|[níng] 混凝土 hùnníngtǔ concrete; 凝視 níngshì stare; 凝固 nínggù solidify
矛|[máo] spear; 矛盾 máodùn "spear-shield" = contradiction
於|[Yū] {family name}><br /><br />[wū] {archaic}> sigh and exclaim<br /><br />[yú] (S於) in, at, to, from, by, than
宾|[bīn] guest; 賓館 bīnguǎn hotel<br /><br />{Compare with 兵 bīng soldier}
绪|[xù] 情緒 qíngxù mood, depression; 頭緒 tóuxù lead, clue
彭|[Péng] {family name}>
肚|[dù] (肚子 dùzi) stomach<br /><br />[dǔ] tripe
匆|[cōng] urgent, rushed; 匆匆 cōngcōng hurriedly, obviously, apparently; 匆忙 cōngmáng in a hurry
描|[miáo] trace, touch up; 描寫 miáoxiě describe
粉|[fěn] powder; 洗衣粉 xǐyīfěn laundry detergent; 粉紅色 fěnhóngsè pink
贼|[zéi] thief
乏|[fá] (=缺乏quēfá) lack; 疲乏 pífá tired; 貧乏 pínfá poor
盾|[dùn] shield; 矛盾 máodùn "spear-shield" = contradiction
愁|[chóu] worry
斜|[xié] slanting; 斜邊 xiébiān hypoteneuse; 斜率 xiélǜ slope
裂|[liè] split, crack: 分裂 fēnliè split, divide, break up, fission<br /><br />[liě] crack open
滑|[huá] slip, slide, smooth, slippery; 滑冰 huábīng ice-skate
斐|[fěi] to possess literary talent; 斐然 fěirán brilliant (of literature); 斐濟 Fěijì Fiji
废|[fèi] waste
寂|[jì] 寂寞 jìmò lonely; 寂靜 jìjìng quiet (place); 沈寂 chénjì quiet
涌|[yǒng] gush, pour, rise, surge; 洶湧 xiōngyǒng turbulent
详|[xiáng] 詳細 xiángxì detailed; 端詳 duānxiáng details; 安詳 ānxiáng serene
汤|[tāng] hot water, soup<br /><br />[shāng] 湯湯 shāngshāng to flow turbulently
彻|[chè] 徹底 chèdǐ thorough; 貫徹 guànchè carry out, implement
玄|[xuán] black, dark, profound, abstruse; 玄學 xuánxué metaphysics
斤|[jīn] half a kilogram; 公斤 gōngjīn kilogram
轰|[hōng] bang, boom, rumble, bomb, attack, drive out; 轟轟烈烈 hōnghōnglièliè grand, spectacular
奸|[jiān] treacherous, traitor; 姦 adultery; 強奸 qiángjiān rape
怜|[lián] 可憐 kělián poor, pitiful
朵|[duǒ] (=朵兒 duǒr) flower, {classifier for flowers, clouds etc.}>; 一朵花 yì duǒ huā; 一朵雲<br /><br />[duo] 耳朵 ěrduo ear
佳|[jiā] good, beautiful
皆|[jiē] {slightly archaic}> all, everyone
鸟|[niǎo] bird<br /><br />[diǎo] (=屌)<br /><br />{Compare with 烏 wu crow}
邦|[bāng] nation, state, country; 城邦 chéngbāng city-state; 烏托邦 wūtuōbāng utopia
扶|[fú] support with the hand, help
毁|[huǐ] destroy; 毀滅 huǐmiè exterminate
聪|[cōng] 聰明 cōngming clever, intelligent, bright
辩|[biàn] (辯論 biànlùn) debate, argue; 辯證 diagnosis
瓶|[píng] (=瓶子 píngzi) bottle
饿|[è] hungry
蛇|[shé] snake<br /><br />[yí] 虛與委蛇 xūyǔwēiyí pretended interest and sympathy
捕|[bǔ] catch; 逮捕 dàibǔ arrest
搬|[bān] move; 搬家 move house
沈|[Shěn] {family name}>, liquid essence; 瀋 沈陽 Shěnyáng; 墨沈未幹 mòshěnwèigān "before the ink is dry"<br /><br />[chén] (=沈) to sink
枫|[fēng] Chinese sweet gum (tree); maple
舅|[jiù] 舅舅 jiùjiu uncle, mother's brother
幽|[yōu] 幽靜 secluded; 幽默 humor; 幽暗 gloomy; 幽靈 ghost
魔|[mó] evil spirit, (=惡魔 èmó, =魔鬼 móguǐ) demon; 魔術 móshù magic
琴|[qín] zither-like instrument; 鋼琴 piano; 小提琴 violin
挣|[zhèng] struggle; earn<br /><br />[zhēng] 掙紮 zhēngzhá struggle
聘|[pìn] engage; 聘請 pìnqǐng engage, invite
弯|[wān] curve, bend
墓|[mù] (=墳墓 fénmù) grave, tomb
欺|[qī] (=欺騙 qīpiàn) cheat, deceive, (=欺負 qīfu) bully
悟|[wù] realize; 覺悟 consciousness; 孫悟空
蒋|[Jiǎng] {family name}>
臣|[chén] high official, overseer, (=大臣 dàchén) minister
返|[fǎn] (=返回 fǎnhuí) return, go back
违|[wéi] disobey, (=違反 wéifǎn, =違背 wéibèi) violate; 違法 wéifǎ break the law
亏|[kuī] lose (money); 吃虧 chīkuī suffer a loss, come to grief, treat unfairly; 幸虧 xìngkuī fortunately, luckily
丢|[diū] lose, misplace
援|[yuán] hold, help; 支援 zhīyuán support; 援助 yuánzhù help
赫|[Hè] {family name}>, hertz
魏|[Wèi] one of the Three Kingdoms, name of several dynasties, {family name}>
耐|[nài] be able to endure; 有耐心 yǒubàixīn patient; 不耐煩 bú nàifán impatient
佩|[pèi] wear (at the waist), admire, pendant waist ornament; 佩服 pèifu admire; 敬佩 jìngpèi esteem
酸|[suān] sour, acid
盟|[méng] (聯盟 liánméng) alliance, pact<br /><br />[míng] 盟誓 míngshì oath of alliance
胖|[pàng] fat, plump<br /><br />[pán] {archaic}> easy and comfortable
傻|[shǎ] stupid, idiotic; 傻子 shǎzi, 傻瓜 shǎguā idiot
绕|[rào] wind, coil, move around; 圍繞 wéirào surround
哼|[hēng] groan, snort, hum<br /><br />[hng] humph
秦|[Qín] the Qin Dynasty 221-207 B.C., {family name}>
屈|[qū] bend, submit, injustice; 屈服 qūfú surrender, yield; 委屈 wěiqu feel wronged, srong somebody
辱|[rǔ] 侮辱 wǔrǔ insult, humiliate; 恥辱 chǐrǔ shame
昨|[zuó] (=昨天 zuótiān) yesterday; 昨晚 zuówǎn yesterday evening<br /><br />{Compare with 咋 zǎ how}
瘦|[shòu] thin, lean, frail, skinny
暂|[zàn] (=暫時 zànshí) temporary
箭|[jiàn] arrow; 火箭 huǒjiàn rocket; 箭頭 jiàntóu arrowhead
署|[shǔ] (=署名 shǔmíng, =簽署 qiānshǔ) sign one's name; 部署 bùshǔ deploy
赴|[fù] go to, attend
递|[dì] hand over, pass, give; 遞交 dìjiāo deliver, hand on, present, submit
猜|[cāi] guess; 猜想 cāixiǎng suppose
潜|[qián] 潛水艇 qiánshuǐtǐng submarine; 潛力 qiánlì latent ability
鸿|[hóng] (鴻雁 hóngyàn) swan, wild goose, vast
绩|[jì] 成績 grade, achievement; 功績 merits and achievements
耀|[yào] shine, dazzle
涂|[tú] spread on; 塗料 túliào coating<br /><br />[tu] 糊塗 hútu muddled<br /><br />[tū] 糊裏八塗 húlibātū confused, muddle-headed
割|[gē] cut; 收割 shōugē to harvest
豆|[dòu] bean; 豆腐 dòufu tofu; 大豆 dàdòu soybean; 豌豆 wāndòu pea
闷|[mēn] muffled (of sound), stuffy, cut off from air circulation<br /><br />[mèn] bored, depressed
亭|[tíng] (=亭子 tíngzi) pavilion, kiosk
祥|[xiáng] (=吉祥 jíxiáng) auspicious; 慈祥 cíxiáng kindly, mercy
励|[lì] 鼓勵 gǔlì, 激勵 jīlì encourage; 獎勵 jiǎnglì reward
宇|[yǔ] eaves, universe; 宇宙 yǔzhòu cosmos; 廟宇 miàoyǔ temple
泛|[fàn] flood; 廣泛 guǎngfàn wide, extensive; 泛濫 fànlàn overflow
狼|[láng] wolf, greedy and cruel person; 狼狽 lángbèi in a difficult position
悔|[huǐ] (=後悔 hòuhuǐ) regret, repent
搭|[dā] put up, hang over, lift together<br /><br />[dá] 搭茬兒 dáchár pursue another's utterance; 哪搭 nǎdá where, wherever
舰|[jiàn] (=軍艦 jūnjiàn) warship; 航空母艦 hángkōngmǔjiàn aircraft carrier
浮|[fú] float
牵|[qiān] lead along (by hand, halter, etc.); 牽牛下地 qiānniú xià dì
符|[fú] 符合 fúhé conform to; 符號 fúhào mark, symbol
肃|[sù] 嚴肅 yánsù serious, solemn; 肅清 sùqīng eliminate
奴|[nú] (=奴隸 núlì) slave
爆|[bào] (=爆炸 bàozhà) explode, (=爆發 bàofā) erupt, burst; 爆竹 bàozhú firecracker
姊|[zǐ] elder sister; 姊妹 zǐmèi sisters
幼|[yòu] young, children; 幼稚 yòuzhì childish; 幼兒 child
夹|[jiā] press, squeeze, clip<br /><br />[jiá] lined (clothing)<br /><br />[gā] 夾肢窩 gāzhiwō armpit
邀|[yāo] (邀請 yāoqǐng) invite
疯|[fēng] crazy
允|[yǔn] 允許 yǔnxǔ permit, allow
恼|[nǎo] 惱火 nǎohuǒ angry, annoyed
租|[zū] rent; 出租汽車 chūzūqìchē taxi
椅|[yǐ] (椅子 yǐzi) chair
尺|[chǐ] ruler, one-third of a meter; 英尺 yīngchǐ (English) foot<br /><br />[chě] 工尺 gōngchě traditional Chinese musical notation
侍|[shì] 侍候 shìhòu wait upon, look after
腐|[fǔ] rotten; 豆腐 tofu; 腐蝕 corrode; 腐敗 corrupt
颤|[chàn] quiver; 顫抖 chàndǒu tremble; 顫動 chàndòng vibrate<br /><br />[zhàn] tremble, shudder
扭|[niǔ] twist, turn around, seize; 別扭 bièniu awkward<br /><br />[niū] 吱扭 zīniū squeak
菲|[fěi] 菲薄 fēibó humble<br /><br />[fēi] luxuriant; 菲律賓 Fěilǜbīn Philippines
瓦|[wǎ] tile; (瓦特 wǎtè) Watt<br /><br />[wà] to tile a roof<br /><br />[wā] 藍瓦瓦 lánwāwā dazzling blue
擦|[cā] rub, wipe, scrape
辣|[là] spicy; 辣椒 làjiāo hot pepper; 毒辣 dúlà sinister<br /><br />[lā] 熱辣辣 rèlālā burning hot, impassioned, passionate
奏|[zòu] play music; 演奏 yǎnzòu perform music; 節奏 jiézòu rhythm
殷|[yīn] rich, {family name}><br /><br />[yān] (=殷紅 yānhóng) blackish red, dark red
埋|[mái] bury, cover up<br /><br />[mán] 埋怨 mányuàn blame, complain
摔|[shuāi] fall down; 摔交 shuāijiāo wrestling
盼|[pàn] look, (=盼望 pànwàng) hope for, look forward to
吟|[yín] chant, recite<br /><br />[yīn] 笑吟吟 xiàoyīnyīn smilingly
渡|[dù] cross a river/sea/etc., tide over, ferry across; 渡船 dùchuán ferry
衫|[shān] (=襯衫 chènshān) shirt
跨|[kuà] step, stride, straddle, go beyond
醉|[zuì] drunk
艰|[jiān] (=艱難 jiānnán) difficult, (=艱苦 jiānkǔ) arduous
掩|[yǎn] hide, sneak attack; 掩護 yǎnhù to shield; 掩蓋 yǎngài conceal
荷|[hé] lotus; 荷花 héhuā lotus flower<br /><br />[hè] carry, load
苍|[cāng] dark green or blue; 蒼天 blue sky; 蒼松 green pine; 蒼蠅 cāngying fly, mosquito; 蒼白 cāngbái pale, lifeless, grayish
旋|[xuán] spin; 旋轉 xuánzhuǎn rotate<br /><br />[xuàn] whirl, lathe
揭|[jiē] uncover
桑|[sāng] mulberry tree; 桑蠶 sāngcán silkworm; 桑葉 sāngyè mulberry leaves
仗|[zhàng] battle, war; 打仗 dǎzhàng wage a war, fight a battle
莲|[lián] lotus, water lilly
钻|[zuān] drill, get into, study<br /><br />[zuàn] drill, auger, diamond, watch jewel
宏|[hóng] 宏偉 hóngwěi magnificient; 宏大 hóngdà great; 宏觀 hóngguān macroscopic
幻|[huàn] unreal, imaginary, magical; 科幻小說 kēhuàn xiàoshuō science fiction novel
刃|[rèn] (=刀刃 dāorèn) sharp edge of knife or sword, kill with knife or sword
